id,speed
625,27.60617
626,18.16117
627,16.275875
628,17.997179
629,11.018446
630,21.474335
631,50.082676
632,49.07658
633,48.511166
634,41.755745
635,26.98585
636,24.055586
637,47.21655
638,47.892006
639,47.56696
640,41.735706
641,41.862617
642,41.857693
643,39.169838
644,37.46819
645,38.49785
646,37.716312
647,48.050423
648,48.4746
649,47.618378
650,45.32141
651,17.80186
652,19.894396
653,11.909215
654,22.764614
655,49.094658
656,48.76059
657,48.29036
658,47.32471
659,46.983135
660,44.87222
661,17.042894
662,24.23417
663,18.420395
664,19.206547
665,20.106785
666,17.397045
667,11.237878
668,43.448795
669,39.043674
670,44.364746
671,47.544136
672,44.734207
673,22.110207
674,16.726774
675,34.80566
676,48.78533
677,48.368137
678,47.01191
679,15.412557
680,24.823824
681,20.941278
682,22.280443
683,17.979967
684,42.63027
685,48.288475
686,47.326847
687,46.780567
688,44.365997
689,26.737625
690,16.674938
691,22.301329
692,17.139969
693,15.833185
694,48.573547
695,47.724224
696,39.983006
697,24.897207
698,24.402191
699,20.641064
700,17.78518
701,20.26042
702,41.013653
703,45.997646
704,47.170177
705,47.589867
706,47.444214
707,46.232674
708,41.76826
709,41.11574
710,40.532063
711,41.10662
712,40.922356
713,40.320267
714,36.803883
715,43.38473
716,37.141167
717,46.093315
718,46.804493
719,27.239735
720,15.71358
721,11.66703
722,9.692913
723,42.972878
724,43.4668
725,46.638496
726,46.21058
727,26.306803
728,16.958399
729,16.909758
730,10.995116
731,41.90263
732,46.837208
733,47.29697
734,42.71062
735,12.261314
736,13.956963
737,13.529113
738,13.273624
739,7.2613983
740,31.99203
741,40.227886
742,47.82762
743,47.9973
744,47.908794
745,27.298145
746,18.097944
747,23.321798
748,22.411821
749,18.385471
750,16.99149
751,15.183218
752,41.11116
753,48.38975
754,48.221012
755,46.81068
756,46.49334
757,15.889248
758,17.278975
759,15.53212
760,14.545033
761,9.99531
762,21.18246
763,44.284115
764,35.07137
765,37.707294
766,49.37118
767,48.65466
768,40.590973
769,21.66307
770,19.189291
771,20.53129
772,33.78526
773,45.897846
774,46.529564
775,45.857197
776,45.97795
777,45.0191
778,41.537
779,36.909893
780,47.466984
781,47.4994
782,46.84159
783,14.131739
784,16.414322
785,18.077515
786,16.25217
787,16.812159
788,10.633521
789,22.60461
790,47.44508
791,47.341984
792,46.360497
793,46.98672
794,21.111763
795,20.733847
796,16.835146
797,9.806422
798,21.908953
799,46.724754
800,25.886436
801,13.036143
802,15.602442
803,13.850939
804,14.878818
805,10.480355
806,35.913315
807,43.588192
808,47.668465
809,47.359806
810,47.195385
811,46.664364
812,27.041658
813,13.74668
814,20.327337
815,18.945345
816,17.84292
817,43.59908
818,37.300457
819,50.349857
820,48.460407
821,29.292969
822,37.33112
823,27.238441
824,26.7402
825,26.561548
826,49.739845
827,49.44587
828,38.083984
829,34.336765
830,35.843758
831,35.263493
832,46.247993
833,37.34293
834,48.024693
835,48.780693
836,46.014133
837,43.501957
838,40.7764
839,38.282776
840,49.296757
841,49.36481
842,48.335857
843,41.983917
844,27.893017
845,22.321959
846,32.973812
847,41.291016
848,48.874825
849,49.440487
850,49.071846
851,18.939259
852,25.215464
853,22.571217
854,19.822649
855,20.326403
856,18.078737
857,43.153957
858,47.857788
859,48.42028
860,47.754402
861,47.309723
862,16.386068
863,23.898912
864,22.68583
865,21.243818
866,27.346115
867,47.512493
868,43.66079
869,49.43775
870,47.807777
871,33.450745
872,31.921703
873,22.39659
874,45.781136
875,47.021557
876,49.302464
877,48.883354
878,47.855145
879,19.101183
880,12.47757
881,11.391304
882,22.435701
883,46.127968
884,38.691273
885,49.412838
886,49.74693
887,48.998146
888,49.300327
889,49.15459
890,40.72337
891,25.29266
892,20.475235
893,20.848663
894,39.140385
895,48.309166
896,44.741013
897,43.16673
898,44.507412
899,42.57403
900,47.88597
901,47.39144
902,46.586754
903,26.929527
904,13.984257
905,17.317001
906,21.468876
907,19.175726
908,16.572922
909,12.843773
910,37.7492
911,44.198105
912,47.395878
913,47.149757
914,46.80818
915,23.317865
916,22.288607
917,17.769913
918,20.718124
919,13.6728325
920,48.00544
921,48.50641
922,47.723755
923,14.174132
924,22.718508
925,21.407642
926,15.77989
927,18.662268
928,11.388104
929,9.471209
930,20.816917
931,35.952133
932,45.156273
933,48.039513
934,15.078355
935,18.155195
936,21.309984
937,16.55743
938,12.6384535
939,23.07421
940,44.100193
941,49.049335
942,49.046467
943,48.13248
944,47.90148
945,28.01839
946,14.347115
947,24.05474
948,21.772055
949,16.490162
950,39.342896
951,48.448364
952,49.359253
953,47.47152
954,40.924633
955,25.72621
956,24.333694
957,18.073362
958,40.793373
959,35.42048
960,45.88956
961,48.056644
962,48.01965
963,46.602337
964,45.13553
965,45.395798
966,45.254368
967,43.878975
968,44.23228
969,44.316433
970,38.951748
971,38.6645
972,46.44671
973,14.164768
974,17.618736
975,23.711073
976,18.931488
977,17.768866
978,19.93895
979,15.244943
980,11.346125
981,22.775204
982,45.091522
983,48.77219
984,48.43812
985,47.002243
986,22.894575
987,19.674736
988,17.45594
989,11.70247
990,36.820747
991,44.798527
992,49.246334
993,47.943596
994,47.620705
995,47.176025
996,27.036386
997,14.879765
998,17.298014
999,21.562578
1000,16.80056
1001,15.89851
1002,17.5798
1003,11.089314
1004,21.141539
1005,45.724064
1006,48.841236
1007,47.48501
1008,45.482002
1009,28.290989
1010,18.838507
1011,19.02621
1012,11.740745
1013,10.612418
1014,43.648342
1015,49.239902
1016,48.241776
1017,28.2962
1018,17.889847
1019,23.37868
1020,16.631256
1021,17.59302
1022,10.537459
1023,36.514427
1024,45.55147
1025,36.027855
1026,49.15197
1027,28.528069
1028,21.324818
1029,18.827694
1030,20.599169
1031,19.789818
1032,19.64728
1033,42.275158
1034,40.524113
1035,45.610115
1036,47.721962
1037,47.861317
1038,43.568314
1039,41.11373
1040,40.654
1041,39.36969
1042,37.70374
1043,36.016537
1044,42.957615
1045,37.74445
1046,36.666805
1047,47.288784
1048,46.51754
1049,46.812588
1050,27.223106
1051,21.464748
1052,18.084732
1053,10.746811
1054,45.40491
1055,48.52468
1056,48.203102
1057,46.929237
1058,45.226673
1059,14.555302
1060,23.060116
1061,18.642595
1062,10.425823
1063,37.061073
1064,43.720467
1065,40.415646
1066,48.853844
1067,47.904743
1068,48.412537
1069,47.693214
1070,47.162193
1071,45.40235
1072,14.148874
1073,16.822933
1074,15.333187
1075,20.605782
1076,36.435997
1077,47.98677
1078,44.78865
1079,13.899275
1080,17.106846
1081,16.078625
1082,15.546118
1083,11.532295
1084,44.489998
1085,39.53547
1086,44.62684
1087,47.363846
1088,17.8373
1089,11.455799
1090,37.569798
1091,39.6958
1092,48.954205
1093,49.19749
1094,47.73633
1095,39.382282
1096,26.197523
1097,21.680357
1098,14.880435
1099,16.930485
1100,17.48653
1101,31.268734
1102,41.34801
1103,38.4396
1104,31.819696
1105,32.259354
1106,47.99066
1107,48.33126
1108,44.140896
1109,40.642857
1110,40.741158
1111,36.656998
1112,36.980484
1113,43.54525
1114,44.672405
1115,48.157578
1116,47.74755
1117,47.054756
1118,22.853289
1119,25.26655
1120,40.910988
1121,40.739277
1122,42.931355
1123,48.818573
1124,45.94814
1125,28.31572
1126,26.868916
1127,28.315205
1128,32.69252
1129,38.975594
1130,43.867268
1131,47.70824
1132,47.180172
1133,45.333897
1134,30.287403
1135,18.736038
1136,21.927622
1137,19.896809
1138,19.715652
1139,14.131435
1140,46.30927
1141,40.696682
1142,47.126087
1143,48.401726
1144,47.22456
1145,29.319925
1146,19.621553
1147,21.02307
1148,46.86701
1149,44.50699
1150,14.824856
1151,22.66808
1152,24.57081
1153,20.413305
1154,20.634916
1155,14.25827
1156,11.95568
1157,23.09891
1158,37.757175
1159,37.333733
1160,48.18422
1161,47.605778
1162,48.284595
1163,47.699455
1164,27.686764
1165,18.311935
1166,21.301336
1167,20.135788
1168,44.24496
1169,46.795006
1170,46.182053
1171,43.225674
1172,36.129528
1173,37.66549
1174,44.093227
1175,47.165977
1176,46.876514
1177,28.594913
1178,15.902343
1179,19.072504
1180,19.307302
1181,18.43926
1182,13.260488
1183,45.454876
1184,44.44511
1185,46.91721
1186,46.24757
1187,45.962936
1188,26.585085
1189,18.299664
1190,16.021416
1191,18.044777
1192,35.6218
1193,43.447533
1194,47.627613
1195,47.14097
1196,46.75323
1197,44.530407
1198,26.398817
1199,42.249363
1200,47.99871
1201,47.575195
1202,43.694244
1203,15.284497
1204,21.93087
1205,17.814812
1206,17.61467
1207,9.541678
1208,20.20323
1209,34.719757
1210,48.02859
1211,45.807514
1212,19.25341
1213,19.136782
1214,18.574339
1215,15.930067
1216,47.56754
1217,48.433563
1218,47.848423
1219,40.952198
1220,25.586803
1221,21.273361
1222,16.265862
1223,20.209007
1224,18.934998
1225,18.15094
1226,18.002567
1227,39.597206
1228,34.389725
1229,34.845947
1230,46.80322
1231,47.528946
1232,41.68303
1233,40.613575
1234,39.765087
1235,47.22064
1236,15.209594
1237,19.266397
1238,17.281702
1239,12.366328
1240,21.639566
1241,44.057167
1242,39.265404
1243,42.959667
1244,47.814156
1245,46.968143
1246,17.691832
1247,23.80095
1248,23.629969
1249,13.645243
1250,44.97412
1251,48.59646
1252,47.22634
1253,47.13433
1254,23.378437
1255,16.863937
1256,18.93725
1257,41.85097
1258,47.642376
1259,47.21773
1260,46.829994
1261,44.885757
1262,27.80227
1263,23.03208
1264,18.549242
1265,19.088932
1266,17.629572
1267,19.563917
1268,22.481176
1269,48.282726
1270,47.92846
1271,48.774734
1272,45.737183
1273,14.973259
1274,17.714615
1275,19.468258
1276,19.036348
1277,12.704423
1278,22.310566
1279,37.430264
1280,46.3519
1281,38.02936
1282,45.845215
1283,47.775795
1284,47.037556
1285,26.060022
1286,25.406004
1287,21.34365
1288,18.139275
1289,20.142767
1290,36.876713
1291,47.664585
1292,47.879967
1293,44.701546
1294,41.827347
1295,42.141197
1296,39.509262
1297,37.00772
1298,43.840466
1299,46.837513
1300,46.47073
1301,44.774384
1302,22.498043
1303,12.255801
1304,21.488718
1305,46.738377
1306,47.201385
1307,47.215527
1308,46.84455
1309,38.92455
1310,30.07772
1311,33.12688
1312,26.225096
1313,27.471819
1314,18.98212
1315,31.649275
1316,37.9052
1317,40.252
1318,44.260136
1319,47.41712
1320,47.35966
1321,45.18451
1322,17.091848
1323,17.862574
1324,19.265766
1325,23.219189
1326,48.16929
1327,22.704943
1328,19.307295
1329,17.828228
1330,19.614153
1331,11.542355
1332,22.858274
1333,37.072563
1334,39.014343
1335,48.740555
1336,47.757095
1337,46.073418
1338,17.984947
1339,19.926579
1340,19.100435
1341,17.415503
1342,49.07639
1343,48.712555
1344,41.66118
1345,29.158318
1346,27.613688
1347,18.944832
1348,19.048948
1349,42.620033
1350,40.166298
1351,39.906075
1352,40.98411
1353,40.219788
1354,40.35706
1355,37.779724
1356,44.92252
1357,39.126747
1358,47.2542
1359,27.91659
1360,24.002733
1361,23.369686
1362,19.929811
1363,17.844841
1364,16.85805
1365,13.446842
1366,11.876454
1367,39.138294
1368,47.296467
1369,27.844864
1370,26.776731
1371,15.456804
1372,9.3764105
1373,36.21281
1374,48.07831
1375,48.03057
1376,48.53836
1377,26.441635
1378,17.747221
1379,41.413998
1380,43.972046
1381,47.134987
1382,19.488817
1383,9.315032
1384,37.253998
1385,43.029716
1386,43.12609
1387,48.245155
1388,48.712894
1389,45.240574
1390,12.222059
1391,15.743945
1392,20.262568
1393,17.523363
1394,18.332226
1395,12.989382
1396,43.85803
1397,49.090836
1398,48.635563
1399,49.079464
1400,22.439749
1401,22.539028
1402,47.159744
1403,46.88189
1404,45.938904
1405,45.07876
1406,42.33202
1407,41.674126
1408,45.184505
1409,43.457336
1410,44.707893
1411,45.42628
1412,47.38306
1413,47.145546
1414,13.308551
1415,24.654728
1416,40.59485
1417,46.62332
1418,45.901474
1419,45.904827
1420,15.826473
1421,21.309572
1422,21.389757
1423,19.304243
1424,18.557592
1425,14.508585
1426,12.864214
1427,23.82754
1428,40.69155
1429,46.78728
1430,47.22312
1431,46.68427
1432,46.29653
1433,44.570034
1434,20.706644
1435,16.862638
1436,17.742163
1437,17.696539
1438,10.793986
1439,21.082973
1440,36.557613
1441,43.079254
1442,47.02375
1443,46.787037
1444,44.627155
1445,25.319706
1446,15.65323
1447,42.96801
1448,45.88181
1449,40.45135
1450,24.953278
1451,11.601336
1452,14.143487
1453,18.082687
1454,9.368382
1455,35.788975
1456,37.77915
1457,47.603283
1458,47.45405
1459,46.176853
1460,23.48205
1461,19.216393
1462,18.896734
1463,34.965122
1464,44.869877
1465,46.75791
1466,46.238136
1467,45.68132
1468,41.667248
1469,40.914394
1470,43.41809
1471,41.951847
1472,46.781387
1473,45.99441
1474,14.0074625
1475,18.399391
1476,18.369993
1477,11.713298
1478,39.601696
1479,40.859486
1480,47.376297
1481,46.58932
1482,46.304688
1483,25.513042
1484,21.963737
1485,21.15046
1486,19.10963
1487,17.02666
1488,13.500111
1489,11.620449
1490,22.974697
1491,37.979347
1492,46.230904
1493,45.338066
1494,44.478783
1495,42.64132
1496,15.050629
1497,16.868399
1498,15.133701
1499,8.505035
1500,21.765497
1501,36.54591
1502,44.396732
1503,47.87033
1504,46.704372
1505,44.624813
1506,14.17448
1507,16.922892
1508,19.731058
1509,20.124746
1510,16.758652
1511,12.533669
1512,11.581108
1513,37.9385
1514,44.057564
1515,37.554787
1516,43.831234
1517,19.469814
1518,10.982839
1519,37.12389
1520,36.27663
1521,46.99024
1522,46.191875
1523,24.73053
1524,22.470402
1525,19.115757
1526,19.636314
1527,18.54212
1528,40.35018
1529,34.39477
1530,44.933826
1531,46.35711
1532,38.58346
1533,38.734856
1534,44.116035
1535,43.723377
1536,35.74539
1537,48.039795
1538,47.41906
1539,48.150696
1540,47.02751
1541,44.70577
1542,30.579027
1543,27.454853
1544,29.616852
1545,27.979618
1546,28.256456
1547,40.47157
1548,47.144524
1549,47.594822
1550,46.523457
1551,44.34571
1552,25.417168
1553,20.184166
1554,18.623577
1555,16.540606
1556,11.542221
1557,23.56375
1558,37.6677
1559,47.508446
1560,47.99491
1561,47.060436
1562,46.586357
1563,12.949852
1564,20.790178
1565,10.580705
1566,9.932377
1567,21.852577
1568,43.345146
1569,47.482986
1570,22.035858
1571,21.156513
1572,17.214964
1573,15.767323
1574,10.856784
1575,22.027712
1576,41.518894
1577,39.814938
1578,47.159477
1579,47.341717
1580,45.67672
1581,43.438175
1582,23.25858
1583,17.379673
1584,13.358933
1585,8.675638
1586,35.03284
1587,42.78919
1588,32.79789
1589,33.901134
1590,44.92922
1591,47.246452
1592,46.772373
1593,38.003666
1594,26.282799
1595,21.880032
1596,15.423894
1597,33.732536
1598,42.85377
1599,34.936172
1600,45.922184
1601,46.06661
1602,45.54459
1603,44.39182
1604,40.900337
1605,38.727142
1606,39.724243
1607,37.988735
1608,34.84589
1609,46.150543
1610,46.278603
1611,46.276787
1612,45.29946
1613,16.350592
1614,17.836418
1615,17.591162
1616,16.843113
1617,36.048218
1618,40.563564
1619,46.49007
1620,47.17134
1621,46.29838
1622,46.97485
1623,45.923313
1624,44.279514
1625,25.11222
1626,15.160886
1627,21.903076
1628,20.801853
1629,14.888355
1630,10.187099
1631,47.31719
1632,47.761993
1633,47.00194
1634,47.181152
1635,46.111458
1636,44.410385
1637,14.787528
1638,20.687431
1639,20.29786
1640,14.503923
1641,11.617845
1642,23.575052
1643,38.01276
1644,43.510075
1645,46.761147
1646,47.391094
1647,46.280052
1648,23.236832
1649,16.695295
1650,19.10287
1651,19.499817
1652,11.818811
1653,23.63383
1654,37.973495
1655,37.92122
1656,46.29366
1657,44.865776
1658,14.403268
1659,21.642668
1660,19.641088
1661,14.487205
1662,17.346739
1663,17.801771
1664,16.778456
1665,34.5317
1666,45.374832
1667,36.663677
1668,25.30757
1669,19.687962
1670,23.273714
1671,17.314665
1672,36.89539
1673,29.473312
1674,24.909237
1675,44.4789
1676,46.361492
1677,45.876904
1678,39.441902
1679,45.08171
1680,44.59189
1681,47.88869
1682,48.981075
1683,47.46036
1684,37.85354
1685,32.143166
1686,33.80321
1687,27.259193
1688,29.980003
1689,29.452246
1690,23.51337
1691,34.108467
1692,43.4387
1693,40.525196
1694,47.26905
1695,46.574196
1696,44.717495
1697,13.678323
1698,21.22919
1699,20.537916
1700,43.342995
1701,45.680614
1702,27.762356
1703,12.123435
1704,14.071608
1705,18.823034
1706,21.039537
1707,12.529511
1708,23.274353
1709,38.706547
1710,42.613846
1711,48.163868
1712,47.41419
1713,43.890755
1714,20.536568
1715,19.096792
1716,21.085938
1717,15.342404
1718,43.07895
1719,40.83204
1720,46.770966
1721,46.008266
1722,43.175453
1723,27.241077
1724,16.281687
1725,18.15744
1726,36.157227
1727,43.535122
1728,46.643066
1729,40.256893
1730,21.989862
1731,19.13141
1732,40.99657
1733,47.765694
1734,47.406067
1735,46.10026
1736,42.21031
1737,38.4414
1738,38.56001
1739,41.56956
1740,43.552036
1741,43.65283
1742,38.00499
1743,44.080635
1744,36.077
1745,43.78045
1746,12.785623
1747,16.186852
1748,23.18955
1749,38.64282
1750,39.011703
1751,46.786545
1752,47.986237
1753,16.002613
1754,21.845247
1755,18.328144
1756,17.78095
1757,38.897198
1758,47.00753
1759,46.99383
1760,47.4948
1761,46.89082
1762,44.183376
1763,15.344718
1764,15.644636
1765,19.64889
1766,21.83614
1767,48.78219
1768,47.498383
1769,46.99106
1770,22.968622
1771,18.899633
1772,15.982245
1773,48.066338
1774,46.789726
1775,47.60903
1776,46.447884
1777,45.968784
1778,12.3922615
1779,16.084421
1780,17.699984
1781,15.907043
1782,21.006893
1783,36.332466
1784,43.822926
1785,44.84565
1786,42.832546
1787,24.552399
1788,20.30702
1789,18.490814
1790,18.574423
1791,24.756073
1792,23.21105
1793,20.3687
1794,40.657913
1795,38.72612
1796,34.85901
1797,43.18998
1798,45.232224
1799,45.458145
1800,44.298428
1801,43.546043
1802,43.67119
1803,40.328262
1804,41.61068
1805,41.67765
1806,37.010044
1807,45.062634
1808,44.45459
1809,46.203354
1810,46.57323
1811,45.484684
1812,45.59609
1813,43.36218
1814,14.799082
1815,22.236765
1816,22.343098
1817,19.705011
1818,23.815817
1819,39.084373
1820,42.406918
1821,46.445515
1822,46.01541
1823,14.817189
1824,17.294346
1825,22.635826
1826,18.799147
1827,21.932266
1828,23.246769
1829,43.679436
1830,39.119034
1831,48.197906
1832,46.59171
1833,44.01959
1834,30.977213
1835,16.49997
1836,21.666098
1837,21.435349
1838,18.569262
1839,16.954426
1840,20.275602
1841,36.67807
1842,38.255512
1843,44.0955
1844,21.778381
1845,17.978632
1846,19.354656
1847,11.180785
1848,38.88959
1849,47.419945
1850,46.87448
1851,44.913788
1852,20.260784
1853,21.410723
1854,19.241209
1855,19.696732
1856,19.022388
1857,37.484333
1858,34.244694
1859,47.87913
1860,46.640297
1861,26.32961
1862,27.200478
1863,22.019915
1864,20.626703
1865,47.797848
1866,47.683113
1867,46.232254
1868,45.625645
1869,44.281048
1870,40.870583
1871,40.66418
1872,43.24661
